Camera Deployment Name,Latitude,Longitude,Duration,American Beaver,American Black Bear,American Mink,American Red Squirrel,Animal Not On List,Bicycle,Blue Jay,Bobcat,Calibration Photos,Camera Misfire,Camera Trapper,Cotton Rat,Coyote,Crow or Raven,Domestic Cat,Domestic Cow,Domestic Dog,Domestic Horse,Eastern Chipmunk,Eastern Cottontail,Eastern Fox Squirrel,Eastern Gray Squirrel,Eastern Spotted Skunk,Eastern Woodrat,Fisher,Flying Squirrel species,Gray Fox,"Human, non staff",Long-tailed Weasel,No Animal,Northern Bobwhite,Northern Flying Squirrel,Northern Raccoon,Red Fox,River Otter,Ruffed Grouse,Southern Flying Squirrel,Striped Skunk,Time Lapse,Turkey Vulture,Unknown Animal,Unknown Bird,Unknown Canine,Unknown Carnivore,Unknown Feline,Unknown Fox,Unknown mouse or rat,Unknown Owl,Unknown Squirrel,Unknown Weasel,Vehicle,Virginia Opossum,White-tailed Deer,Wild Boar,Wild Turkey,Woodchuck
Merrimac Farm Lg 194,38.62019,-77.54229,20.82222222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,13,0
MillsPark02,35.4851,-78.5351,20.66944444,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Monongahela National Forest Lg 16,38.90786,-79.26625,20.22430556,0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0
Monongahela National Forest Lg 17,38.96196,-79.34209,20.94166667,0,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monongahela National Forest Lg 18,38.98495,-79.32858,20.98333333,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monongahela National Forest Lg 19,39.04239,-79.30963,20.96875,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monongahela National Forest Sm 24,39.04744,-79.31026,20.975,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monongahela National Forest Sm 25,38.98668,-79.32928,20.975,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monongahela National Forest Sm 27,38.91274,-79.26441,20.2125,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0
Monticello Sm 172,38.80989,-77.27248,20.16666667,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Morrow Mountain 10a,35.36317,-80.07186,18.93125,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Morrow Mountain 10b,35.36304,-80.07063,18.90069444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Morrow Mountain 10c,35.362,-80.0693,18.87291667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrow Mountain 11a,35.35963,-80.09196,20.68888889,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,42,274,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0
Morrow Mountain 11b,35.35963,-80.0925,20.68194444,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Morrow Mountain 11c,35.35935,-80.09422,20.675,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
Morrow Mountain 12a,35.35582,-80.09753,20.20138889,0,0,0,0,0,0,0,0,1,0,14,0,4,0,0,0,22,115,0,0,0,0,0,0,0,0,0,162,0,1,0,0,4,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,10,0,36,0,0,0
Morrow Mountain 12b,35.35646,-80.09802,20.18472222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40,0,3,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0
Morrow Mountain 12c,35.3577,-80.9702,20.17986111,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0
Morrow Mountain 13a,35.36629,-80.09646,21.33263889,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,164,0,0,0,4,0,0,0,0,0,200,0,0,0,0,1,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0
Morrow Mountain 13b,35.35725,-80.0949,21.78333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
Morrow Mountain 13c,35.35818,-80.09551,21.78125,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Morrow Mountain 14a,35.34382,-80.08119,18.45972222,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0
Morrow Mountain 14b,35.34415,-80.08137,20.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
Morrow Mountain 14c,35.34576,-80.08256,20.92986111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Morrow Mountain 15a,35.34275,-80.08236,26.22986111,0,0,0,0,0,0,0,0,1,0,2,0,10,1,0,0,4,120,0,0,0,2,0,0,0,0,3,151,0,53,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,0,0,0
Morrow Mountain 15b,35.34292,-80.08331,26.22708333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Morrow Mountain 16a,35.35297,-80.0794,20.61944444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,8,0,0,0,0,0,6,0,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Morrow Mountain 16b,35.35305,-80.07864,20.39027778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Morrow Mountain 16c,35.3357,-80.07734,20.39791667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Morrow Mountain 17a,35.35153,-80.07778,20.58958333,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Morrow Mountain 17b,35.35175,-80.07706,21.04236111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
Morrow Mountain 17c,35.35232,-80.07565,21.43888889,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Morrow Mountain 18a,35.36149,-80.0923,19.94722222,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Morrow Mountain 18b,35.36158,-80.09284,19.92777778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
Morrow Mountain 18c,35.33615,-80.09452,19.925,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,0
Morrow Mountain 19a,35.3689,-80.06227,22.83541667,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Morrow Mountain 19b,35.36816,-80.06238,22.34375,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
Morrow Mountain 19c,35.3671,-80.06255,22.80972222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrow Mountain 1a,35.38305,-80.06905,27.96666667,0,0,0,0,0,5,0,0,3,0,4,0,0,4,0,0,46,0,0,2,0,8,0,0,0,0,1,473,0,1,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Morrow Mountain 1b,35.38365,-80.06859,27.93333333,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
Morrow Mountain 1c,35.38481,-80.06678,6.859722222,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
Morrow Mountain 20a,35.35994,-80.07432,21.82986111,0,0,0,0,0,6,0,0,1,0,2,0,0,0,0,0,6,107,0,0,0,0,0,0,0,0,0,151,0,0,0,0,5,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Morrow Mountain 20b,35.36031,-80.07505,21.84652778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Morrow Mountain 20c,35.3607,-80.07634,21.81805556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Morrow Mountain 21a,35.35782,-80.07561,19.52083333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Morrow Mountain 21b,35.35818,-80.07623,19.50347222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Morrow Mountain 21c,35.35896,-80.07758,19.48194444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Morrow Mountain 22a,35.36958,-80.05936,33.06875,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,175,0,4,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Morrow Mountain 22b,35.36914,-80.05935,33.0625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Morrow Mountain 22c,35.36791,-80.05954,33.05416667,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
Morrow Mountain 23a,35.37749,-80.06499,20.86944444,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrow Mountain 23c,37.37598,-80.06603,20.85138889,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Morrow Mountain 24a,35.37786,-80.08579,35.98125,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,71,0,0,2,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0
Morrow Mountain 24b,35.37736,-80.08569,33.34930556,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Morrow Mountain 2a,35.38369,-80.07214,18.9875,0,0,0,0,0,3,0,0,1,0,4,0,0,6,0,0,50,0,0,0,0,21,0,0,0,0,0,304,0,4,0,0,6,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0
Morrow Mountain 2b,35.38359,-80.07286,25.85486111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,117,0,0,0
Morrow Mountain 2c,35.38187,-80.07336,25.84930556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0
Morrow Mountain 3a,35.38364,-80.07614,19.90416667,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,178,0,2,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0
Morrow Mountain 3c,35.29496,-80.07817,19.82916667,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Morrow Mountain 4a,35.38642,-80.06875,24.97708333,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
Morrow Mountain 4c,35.38914,-80.07038,24.94583333,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0
morrow mountain 5a,35.37496,-80.06132,18.84444444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,88,0,0,0,2,0,0,0,0,1,122,0,38,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0
Morrow Mountain 5b,35.3748,-80.06295,18.84861111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,2,0,38,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0
Morrow Mountain 5c,35.37443,-80.06336,18.85486111,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Morrow Mountain 6b,35.37187,-80.06359,27.86319444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Morrow Mountain 6c,35.37178,-80.06163,27.85277778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Morrow Mountain 7a,35.37763,-80.08862,21.00347222,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,11,113,0,0,0,0,0,0,0,0,0,149,0,0,0,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,2,14,0,0,0
Morrow Mountain 7b,35.37698,-80.08845,21.00069444,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Morrow Mountain 7c,35.37564,-80.08836,20.99097222,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Morrow Mountain 8a,35.37415,-80.09266,21.99305556,0,0,0,0,0,0,0,0,1,0,10,0,4,0,0,0,23,76,0,0,0,0,0,0,0,0,0,126,0,2,0,0,7,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,1,0
Morrow Mountain 8b,35.37462,-80.09321,21.97152778,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0
Morrow Mountain 8c,35.37547,-80.09448,21.98472222,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
Morrow Mountain 9a,35.37591,-80.0912,24.89513889,0,0,0,0,0,2,0,0,1,0,7,0,5,0,0,0,12,105,0,0,0,0,0,0,0,0,0,189,0,2,0,0,1,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0
Morrow Mountain 9b,35.37634,-80.09194,60.77847222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
Morrow Mountain 9c,35.37711,-80.09308,24.875,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
NorthRidge-1W,35.87997,-78.61623,20.95347222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
NorthRidge-2W,35.88186,-78.61324,19.15138889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
NorthRidge-3G,35.88315,-78.61032,13.99930556,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,53,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
NorthRidge-3W,35.88315,-78.61032,14.00486111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NorthRidge-4G,35.87641,-78.6051,16.10277778,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
NorthRidge-4W,35.87641,-78.6051,17.97430556,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NorthRidge-5G_Real,35.89063,-78.60712,20.99236111,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,26,0,0,0,0,1,0,0,0,0,5,55,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
NorthRidge-6G,35.88091,-78.60494,20.93472222,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0
NorthRidge-6W,35.88091,-78.60494,20.93402778,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
NorthRidge-7G,35.88404,-78.61619,20.99097222,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
NorthRidge-8G,35.8757,-78.6156,20.90138889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0
NorthRidge-8W,35.87577,-78.61572,20.94861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
NorthRidge-9G,35.87836,-78.61214,20.9625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
NorthRidge-9W,35.87856,-78.61312,20.9625,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Occoquan Bay National Wildlife Refuge Sm 130,38.64405,-77.24516,4.754861111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,170,0,0,0
Patriot Park Lg 112,38.82479,-77.35419,20.97222222,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0
PineHollow-1G,35.68222,-78.51083,19.99722222,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5,0,0,0
PineHollow-1W,35.68238,-78.51103,13.12013889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
PineHollow-2G,35.4057,-78.3032,21.54305556,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,31,0,0,0
PineHollow-3G,35.67906,-78.50849,1.276388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
